T=126	185	1	0	2	12
T=127	185	1	0	2	12
T=128	185	1	0	2	12
T=129	185	1	0	2	12
T=130	185	1	0	2	12
T=131	185	1	0	2	12
T=132	185	1	0	2	12
T=133	185	0	1	2	12
T=134	184	1	0	3	12
T=135	184	1	0	3	12
T=136	184	1	0	3	12
T=137	184	1	0	3	12
T=138	184	1	0	3	12
T=139	184	0	1	3	12
T=140	183	1	0	4	12
T=141	183	1	0	4	12
T=142	183	1	0	3	13
T=143	183	1	0	3	13
T=144	183	1	0	3	13
T=145	183	1	0	3	13
T=146	183	1	0	3	13
T=147	183	0	1	3	13
T=148	182	1	0	3	14
T=149	182	1	0	3	14
T=150	182	1	0	3	14
T=151	182	1	0	3	14
T=152	182	1	0	3	14
T=153	182	1	0	3	14
T=154	182	1	0	3	14
T=155	182	0	1	3	14
T=156	181	1	0	4	14
T=157	181	1	0	4	14
T=158	181	1	0	4	14
T=159	181	1	0	3	15
T=160	181	1	0	3	15
T=161	181	1	0	3	15
T=162	181	1	0	3	15
T=163	181	0	1	2	16
T=164	180	1	0	3	16
T=165	180	1	0	3	16
T=166	180	1	0	3	16
T=167	180	1	0	3	16
T=168	180	1	0	3	16
T=169	180	0	1	3	16
T=170	179	1	0	4	16
T=171	179	1	0	4	16
T=172	179	1	0	4	16
T=173	179	1	0	3	17
T=174	179	1	0	3	17
T=175	179	1	0	3	17
T=176	179	1	0	3	17
T=177	179	0	1	3	17
T=178	178	1	0	3	18
T=179	178	1	0	3	18
T=180	178	1	0	3	18
T=181	178	1	0	2	19
T=182	178	1	0	2	19
T=183	178	1	0	2	19
T=184	178	1	0	2	19
T=185	178	1	0	2	19
T=186	178	1	0	2	19
T=187	178	1	0	2	19
T=188	178	1	0	2	19
T=189	178	1	0	1	20
T=190	178	1	0	1	20
T=191	178	1	0	1	20
T=192	178	0	1	1	20
T=193	177	1	0	2	20
T=194	177	1	0	2	20
T=195	177	1	0	2	20
T=196	177	1	0	2	20
T=197	177	1	0	2	20
T=198	177	1	0	2	20
T=199	177	1	0	2	20
T=200	177	0	1	2	20
T=201	176	1	0	3	20
T=202	176	1	0	3	20
T=203	176	1	0	2	21
T=204	176	1	0	2	21
T=205	176	1	0	2	21
T=206	176	1	0	2	21
T=207	176	1	0	2	21
T=208	176	0	1	2	21
T=209	175	1	0	3	21
T=210	175	1	0	3	21
T=211	175	1	0	3	21
T=212	175	1	0	3	21
T=213	175	1	0	3	21
T=214	175	1	0	3	21
T=215	175	1	0	3	21
T=216	175	0	1	3	21
T=217	174	1	0	4	21
T=218	174	1	0	4	21
T=219	174	1	0	4	21
T=220	174	1	0	4	21
T=221	174	1	0	4	21
T=222	174	1	0	4	21
T=223	174	1	0	4	21
T=224	174	0	1	4	21
T=225	173	1	0	5	21
T=226	173	1	0	4	22
T=227	173	1	0	4	22
T=228	173	1	0	4	22
T=229	173	1	0	4	22
T=230	173	1	0	3	23
T=231	173	1	0	3	23
T=232	173	0	1	3	23
T=233	172	1	0	4	23
T=234	172	1	0	3	24
T=235	172	1	0	3	24
T=236	172	1	0	3	24
T=237	172	1	0	3	24
T=238	172	1	0	3	24
T=239	172	1	0	3	24
T=240	172	1	0	3	24
T=241	172	1	0	3	24
T=242	172	1	0	2	25
T=243	172	1	0	2	25
T=244	172	1	0	2	25
T=245	172	1	0	2	25
T=246	172	1	0	2	25
T=247	172	0	1	2	25
T=248	171	1	0	3	25
T=249	171	1	0	3	25
T=250	171	1	0	2	26
T=251	171	1	0	2	26
T=252	171	1	0	2	26
T=253	171	1	0	2	26
T=254	171	1	0	2	26
T=255	171	0	1	2	26
T=256	170	1	0	3	26
T=257	170	1	0	3	26
T=258	170	1	0	2	27
T=259	170	1	0	2	27
T=260	170	1	0	2	27
T=261	170	1	0	2	27
T=262	170	1	0	2	27
T=263	170	0	1	2	27
T=264	169	1	0	3	27
T=265	169	1	0	3	27
T=266	169	1	0	3	27
T=267	169	1	0	3	27
T=268	169	1	0	3	27
T=269	169	1	0	3	27
T=270	169	1	0	3	27
T=271	169	0	1	3	27
T=272	168	1	0	4	27
T=273	168	1	0	4	27
T=274	168	1	0	4	27
T=275	168	1	0	4	27
T=276	168	1	0	4	27
T=277	168	1	0	4	27
T=278	168	1	0	4	27
T=279	168	1	0	4	27
T=280	168	1	0	4	27
T=281	168	1	0	3	28
T=282	168	1	0	3	28
T=283	168	1	0	3	28
T=284	168	1	0	3	28
T=285	168	1	0	2	29
T=286	168	0	1	2	29
T=287	167	1	0	3	29
T=288	167	1	0	3	29
T=289	167	1	0	2	30
T=290	167	1	0	2	30
T=291	167	1	0	2	30
T=292	167	0	1	2	30
T=293	166	1	0	3	30
T=294	166	1	0	3	30
T=295	166	1	0	3	30
T=296	166	1	0	3	30
T=297	166	1	0	2	31
T=298	166	1	0	2	31
T=299	166	1	0	2	31
T=300	166	1	0	2	31
T=301	166	1	0	1	32
T=302	166	1	0	1	32
T=303	166	1	0	1	32
T=304	166	1	0	1	32
T=305	166	1	0	1	32
T=306	166	1	0	1	32
T=307	166	0	1	1	32
T=308	165	1	0	2	32
T=309	165	1	0	2	32
T=310	165	1	0	2	32
T=311	165	1	0	2	32
T=312	165	1	0	2	32
T=313	165	1	0	2	32
T=314	165	1	0	2	32
T=315	165	1	0	2	32
T=316	165	1	0	2	32
T=317	165	1	0	2	32
T=318	165	1	0	2	32
T=319	165	1	0	2	32
T=320	165	1	0	2	32
T=321	165	1	0	2	32
T=322	165	0	1	2	32
T=323	164	1	0	3	32
T=324	164	1	0	2	33
T=325	164	1	0	2	33
T=326	164	1	0	2	33
T=327	164	1	0	2	33
T=328	164	0	1	2	33
T=329	163	1	0	3	33
T=330	163	1	0	3	33
T=331	163	1	0	3	33
T=332	163	1	0	3	33
T=333	163	1	0	3	33
T=334	163	0	1	3	33
T=335	162	1	0	4	33
T=336	162	1	0	4	33
T=337	162	1	0	3	34
T=338	162	1	0	3	34
T=339	162	1	0	3	34
T=340	162	1	0	3	34
T=341	162	1	0	3	34
T=342	162	0	1	3	34
T=343	161	1	0	3	35
T=344	161	1	0	3	35
T=345	161	1	0	2	36
T=346	161	1	0	2	36
T=347	161	1	0	2	36
T=348	161	0	1	2	36
T=349	160	1	0	3	36
T=350	160	1	0	3	36
T=351	160	1	0	3	36
T=352	160	1	0	3	36
T=353	160	1	0	3	36
T=354	160	1	0	3	36
T=355	160	1	0	3	36
T=356	160	0	1	3	36
T=357	159	1	0	3	37
T=358	159	1	0	3	37
T=359	159	1	0	3	37
T=360	159	1	0	2	38
T=361	159	1	0	2	38
T=362	159	0	1	2	38
T=363	158	1	0	3	38
T=364	158	1	0	3	38
T=365	158	1	0	3	38
T=366	158	1	0	3	38
T=367	158	1	0	3	38
T=368	158	0	1	2	39
T=369	157	1	0	3	39
T=370	157	1	0	3	39
T=371	157	1	0	2	40
T=372	157	1	0	2	40
T=373	157	1	0	2	40
T=374	157	1	0	2	40
T=375	157	1	0	2	40
T=376	157	0	1	2	40
T=377	156	1	0	2	41
T=378	156	1	0	2	41
T=379	156	1	0	2	41
T=380	156	1	0	2	41
T=381	156	1	0	2	41
T=382	156	1	0	1	42
T=383	156	1	0	1	42
T=384	156	0	1	1	42
T=385	155	1	0	2	42
T=386	155	1	0	2	42
T=387	155	1	0	2	42
T=388	155	1	0	2	42
T=389	155	1	0	2	42
T=390	155	1	0	2	42
T=391	155	1	0	2	42
T=392	155	0	1	2	42
T=393	154	1	0	3	42
T=394	154	1	0	3	42
T=395	154	1	0	3	42
T=396	154	1	0	3	42
T=397	154	1	0	3	42
T=398	154	1	0	3	42
T=399	154	1	0	3	42
T=400	154	0	1	3	42
T=401	153	1	0	4	42
T=402	153	1	0	3	43
T=403	153	1	0	3	43
T=404	153	1	0	3	43
T=405	153	1	0	3	43
T=406	153	1	0	3	43
T=407	153	1	0	3	43
T=408	153	0	1	3	43
T=409	152	1	0	4	43
T=410	152	1	0	3	44
T=411	152	1	0	3	44
T=412	152	1	0	3	44
T=413	152	1	0	3	44
T=414	152	0	1	3	44
T=415	151	1	0	4	44
T=416	151	1	0	4	44
T=417	151	1	0	4	44
T=418	151	1	0	3	45
T=419	151	1	0	3	45
T=420	151	1	0	3	45
T=421	151	1	0	3	45
T=422	151	0	1	3	45
T=423	150	1	0	3	46
T=424	150	1	0	3	46
T=425	150	1	0	3	46
T=426	150	1	0	2	47
T=427	150	1	0	2	47
T=428	150	1	0	2	47
T=429	150	1	0	2	47
T=430	150	1	0	2	47
T=431	150	1	0	2	47
T=432	150	1	0	2	47
T=433	150	1	0	2	47
T=434	150	1	0	1	48
T=435	150	1	0	1	48
T=436	150	1	0	1	48
T=437	150	0	1	1	48
T=438	149	1	0	2	48
T=439	149	1	0	2	48
T=440	149	1	0	2	48
T=441	149	1	0	2	48
T=442	149	1	0	2	48
T=443	149	0	1	2	48
T=444	148	1	0	3	48
T=445	148	1	0	3	48
T=446	148	1	0	3	48
T=447	148	1	0	3	48
T=448	148	1	0	2	49
T=449	148	1	0	2	49
T=450	148	1	0	2	49
T=451	148	0	1	2	49
T=452	147	1	0	2	50
T=453	147	1	0	2	50
T=454	147	1	0	2	50
T=455	147	1	0	2	50
T=456	147	1	0	2	50
T=457	147	1	0	2	50
T=458	147	1	0	2	50
T=459	147	1	0	2	50
T=460	147	1	0	2	50
T=461	147	1	0	2	50
T=462	147	1	0	2	50
T=463	147	1	0	2	50
T=464	147	1	0	2	50
T=465	147	1	0	2	50
T=466	147	0	1	2	50
T=467	146	1	0	3	50
T=468	146	1	0	3	50
T=469	146	1	0	3	50
T=470	146	1	0	3	50
T=471	146	1	0	3	50
T=472	146	0	1	3	50
T=473	145	1	0	4	50
T=474	145	1	0	4	50
T=475	145	1	0	3	51
T=476	145	1	0	3	51
T=477	145	1	0	2	52
T=478	145	1	0	2	52
T=479	145	1	0	2	52
T=480	145	0	1	2	52
T=481	144	1	0	2	53
T=482	144	1	0	2	53
T=483	144	1	0	2	53
T=484	144	1	0	2	53
T=485	144	1	0	2	53
T=486	144	1	0	2	53
T=487	144	1	0	2	53
T=488	144	1	0	2	53
T=489	144	1	0	2	53
T=490	144	1	0	2	53
T=491	144	1	0	2	53
T=492	144	1	0	2	53
T=493	144	1	0	2	53
T=494	144	1	0	2	53
T=495	144	0	1	2	53
T=496	143	1	0	3	53
T=497	143	1	0	3	53
T=498	143	1	0	3	53
T=499	143	1	0	3	53
T=500	143	1	0	3	53
T=501	143	1	0	3	53
T=502	143	1	0	3	53
T=503	143	1	0	3	53
T=504	143	1	0	2	54
T=505	143	1	0	2	54
T=506	143	1	0	1	55
T=507	143	1	0	1	55
T=508	143	1	0	1	55
T=509	143	1	0	1	55
T=510	143	0	1	1	55
T=511	142	1	0	2	55
T=512	142	1	0	2	55
T=513	142	1	0	2	55
T=514	142	1	0	2	55
T=515	142	1	0	2	55
T=516	142	1	0	2	55
T=517	142	1	0	2	55
T=518	142	1	0	2	55
T=519	142	1	0	2	55
T=520	142	1	0	2	55
T=521	142	1	0	2	55
T=522	142	1	0	2	55
T=523	142	1	0	2	55
T=524	142	1	0	2	55
T=525	142	0	1	2	55
T=526	141	1	0	3	55
T=527	141	1	0	3	55
T=528	141	1	0	3	55
T=529	141	1	0	3	55
T=530	141	1	0	3	55
T=531	141	1	0	3	55
T=532	141	1	0	3	55
T=533	141	0	1	2	56
T=534	140	1	0	3	56
T=535	140	1	0	3	56
T=536	140	1	0	3	56
T=537	140	1	0	3	56
T=538	140	1	0	3	56
T=539	140	1	0	3	56
T=540	140	1	0	3	56
T=541	140	1	0	3	56
T=542	140	1	0	3	56
T=543	140	1	0	3	56
T=544	140	1	0	3	56
T=545	140	1	0	3	56
T=546	140	1	0	3	56
T=547	140	1	0	3	56
T=548	140	0	1	2	57
T=549	139	1	0	3	57
T=550	139	1	0	3	57
T=551	139	1	0	3	57
T=552	139	1	0	3	57
T=553	139	1	0	3	57
T=554	139	0	1	3	57
T=555	138	1	0	4	57
T=556	138	1	0	4	57
T=557	138	1	0	4	57
T=558	138	1	0	4	57
T=559	138	1	0	3	58
T=560	138	1	0	3	58
T=561	138	1	0	3	58
T=562	138	1	0	3	58
T=563	138	1	0	1	60
T=564	138	1	0	1	60
T=565	138	1	0	1	60
T=566	138	1	0	1	60
T=567	138	1	0	1	60
T=568	138	1	0	1	60
T=569	138	0	1	1	60
T=570	137	1	0	2	60
T=571	137	1	0	2	60
T=572	137	1	0	2	60
T=573	137	1	0	2	60
T=574	137	1	0	2	60
T=575	137	1	0	2	60
T=576	137	1	0	2	60
T=577	137	0	1	2	60
T=578	136	1	0	3	60
T=579	136	1	0	3	60
T=580	136	1	0	3	60
T=581	136	1	0	3	60
T=582	136	1	0	3	60
T=583	136	1	0	3	60
T=584	136	1	0	3	60
T=585	136	0	1	3	60
T=586	135	1	0	3	61
T=587	135	1	0	3	61
T=588	135	1	0	3	61
T=589	135	1	0	3	61
T=590	135	1	0	3	61
T=591	135	1	0	3	61
T=592	135	1	0	3	61
T=593	135	0	1	3	61
T=594	134	1	0	4	61
T=595	134	1	0	4	61
T=596	134	1	0	4	61
T=597	134	1	0	4	61
T=598	134	1	0	4	61
T=599	134	1	0	4	61
T=600	134	1	0	4	61
T=601	134	1	0	4	61
T=602	134	1	0	4	61
T=603	134	1	0	3	62
T=604	134	1	0	3	62
T=605	134	1	0	3	62
T=606	134	1	0	3	62
T=607	134	1	0	2	63
T=608	134	0	1	2	63
T=609	133	1	0	3	63
T=610	133	1	0	3	63
T=611	133	1	0	2	64
T=612	133	1	0	2	64
T=613	133	1	0	2	64
T=614	133	1	0	2	64
T=615	133	1	0	2	64
T=616	133	1	0	2	64
T=617	133	1	0	2	64
T=618	133	1	0	2	64
T=619	133	1	0	1	65
T=620	133	1	0	1	65
T=621	133	1	0	1	65
T=622	133	1	0	1	65
T=623	133	0	1	1	65
T=624	132	1	0	2	65
T=625	132	1	0	2	65
T=626	132	1	0	2	65
T=627	132	1	0	2	65
T=628	132	1	0	2	65
T=629	132	1	0	2	65
T=630	132	1	0	2	65
T=631	132	0	1	2	65
T=632	131	1	0	3	65
T=633	131	1	0	3	65
T=634	131	1	0	3	65
T=635	131	1	0	3	65
T=636	131	1	0	3	65
T=637	131	1	0	3	65
T=638	131	1	0	3	65
T=639	131	0	1	3	65
T=640	130	1	0	4	65
T=641	130	1	0	4	65
T=642	130	1	0	4	65
T=643	130	1	0	4	65
T=644	130	1	0	4	65
T=645	130	1	0	4	65
T=646	130	1	0	3	66
T=647	130	0	1	3	66
T=648	129	1	0	4	66
T=649	129	1	0	4	66
T=650	129	1	0	4	66
T=651	129	1	0	4	66
T=652	129	1	0	4	66
T=653	129	1	0	4	66
T=654	129	1	0	4	66
T=655	129	1	0	4	66
T=656	129	1	0	4	66
T=657	129	1	0	3	67
T=658	129	1	0	3	67
T=659	129	1	0	3	67
T=660	129	1	0	3	67
T=661	129	1	0	2	68
T=662	129	0	1	2	68
T=663	128	1	0	3	68
T=664	128	1	0	3	68
T=665	128	1	0	2	69
T=666	128	1	0	2	69
T=667	128	1	0	2	69
T=668	128	1	0	2	69
T=669	128	1	0	2	69
T=670	128	0	1	2	69
T=671	127	1	0	3	69
T=672	127	1	0	3	69
T=673	127	1	0	2	70
T=674	127	1	0	2	70
T=675	127	1	0	2	70
T=676	127	1	0	2	70
T=677	127	1	0	2	70
T=678	127	1	0	2	70
T=679	127	1	0	2	70
T=680	127	1	0	2	70
T=681	127	1	0	2	70
T=682	127	1	0	2	70
T=683	127	1	0	2	70
T=684	127	1	0	2	70
T=685	127	0	1	2	70
T=686	126	1	0	3	70
T=687	126	1	0	3	70
T=688	126	1	0	3	70
T=689	126	1	0	3	70
T=690	126	1	0	3	70
T=691	126	1	0	3	70
T=692	126	1	0	3	70
T=693	126	1	0	3	70
T=694	126	1	0	3	70
T=695	126	1	0	3	70
T=696	126	1	0	2	71
T=697	126	1	0	2	71
T=698	126	1	0	2	71
T=699	126	1	0	2	71
T=700	126	0	1	1	72
T=701	125	1	0	2	72
T=702	125	1	0	2	72
T=703	125	1	0	2	72
T=704	125	1	0	2	72
T=705	125	1	0	2	72
T=706	125	1	0	2	72
T=707	125	1	0	2	72
T=708	125	1	0	2	72
T=709	125	1	0	2	72
T=710	125	1	0	2	72
T=711	125	1	0	2	72
T=712	125	1	0	2	72
T=713	125	1	0	2	72
T=714	125	1	0	2	72
T=715	125	0	1	2	72
T=716	124	1	0	3	72
T=717	124	1	0	3	72
T=718	124	1	0	3	72
T=719	124	1	0	3	72
T=720	124	1	0	3	72
T=721	124	1	0	3	72
T=722	124	1	0	3	72
T=723	124	0	1	2	73
T=724	123	1	0	3	73
T=725	123	1	0	3	73
T=726	123	1	0	3	73
T=727	123	1	0	3	73
T=728	123	1	0	3	73
T=729	123	0	1	3	73
T=730	122	1	0	4	73
T=731	122	1	0	4	73
T=732	122	1	0	4	73
T=733	122	1	0	4	73
T=734	122	1	0	4	73
T=735	122	1	0	4	73
T=736	122	1	0	4	73
T=737	122	0	1	4	73
T=738	121	1	0	3	75
T=739	121	1	0	3	75
T=740	121	1	0	3	75
T=741	121	1	0	3	75
T=742	121	1	0	3	75
T=743	121	1	0	3	75
T=744	121	1	0	3	75
T=745	121	0	1	3	75
T=746	120	1	0	4	75
T=747	120	1	0	4	75
T=748	120	1	0	4	75
T=749	120	1	0	3	76
T=750	120	1	0	3	76
T=751	120	1	0	3	76
T=752	120	1	0	3	76
T=753	120	0	1	2	77
T=754	119	1	0	3	77
T=755	119	1	0	3	77
T=756	119	1	0	3	77
T=757	119	1	0	3	77
T=758	119	1	0	3	77
T=759	119	1	0	3	77
T=760	119	1	0	3	77
T=761	119	0	1	3	77
T=762	118	1	0	4	77
T=763	118	1	0	3	78
T=764	118	1	0	3	78
T=765	118	1	0	3	78
T=766	118	1	0	3	78
T=767	118	1	0	3	78
T=768	118	1	0	3	78
T=769	118	1	0	3	78
T=770	118	1	0	3	78
T=771	118	1	0	2	79
T=772	118	1	0	2	79
T=773	118	1	0	2	79
T=774	118	1	0	2	79
T=775	118	1	0	2	79
T=776	118	0	1	2	79
T=777	117	1	0	3	79
T=778	117	1	0	3	79
T=779	117	1	0	2	80
T=780	117	1	0	2	80
T=781	117	1	0	2	80
T=782	117	0	1	2	80
T=783	116	1	0	3	80
T=784	116	1	0	3	80
T=785	116	1	0	3	80
T=786	116	1	0	3	80
T=787	116	1	0	2	81
T=788	116	1	0	2	81
T=789	116	1	0	2	81
T=790	116	1	0	2	81
T=791	116	1	0	1	82
T=792	116	1	0	1	82
T=793	116	1	0	1	82
T=794	116	1	0	1	82
T=795	116	1	0	1	82
T=796	116	1	0	1	82
T=797	116	0	1	1	82
T=798	115	1	0	2	82
T=799	115	1	0	2	82
T=800	115	1	0	2	82
T=801	115	1	0	2	82
T=802	115	1	0	2	82
T=803	115	1	0	2	82
T=804	115	1	0	2	82
T=805	115	0	1	2	82
T=806	114	1	0	3	82
T=807	114	1	0	3	82
T=808	114	1	0	3	82
T=809	114	1	0	3	82
T=810	114	1	0	3	82
T=811	114	1	0	3	82
T=812	114	1	0	3	82
T=813	114	0	1	3	82
T=814	113	1	0	3	83
T=815	113	1	0	3	83
T=816	113	1	0	3	83
T=817	113	1	0	3	83
T=818	113	1	0	3	83
T=819	113	1	0	3	83
T=820	113	1	0	3	83
T=821	113	0	1	3	83
T=822	112	1	0	4	83
T=823	112	1	0	4	83
T=824	112	1	0	4	83
T=825	112	1	0	4	83
T=826	112	1	0	4	83
T=827	112	1	0	4	83
T=828	112	1	0	4	83
T=829	112	0	1	4	83
T=830	111	1	0	5	83
T=831	111	1	0	4	84
T=832	111	1	0	4	84
T=833	111	1	0	4	84
T=834	111	1	0	4	84
T=835	111	1	0	3	85
T=836	111	1	0	3	85
T=837	111	0	1	3	85
T=838	110	1	0	4	85
T=839	110	1	0	3	86
T=840	110	1	0	3	86
T=841	110	1	0	3	86
T=842	110	1	0	3	86
T=843	110	1	0	3	86
T=844	110	1	0	3	86
T=845	110	1	0	3	86
T=846	110	1	0	3	86
T=847	110	1	0	2	87
T=848	110	1	0	2	87
T=849	110	1	0	2	87
T=850	110	1	0	2	87
T=851	110	1	0	2	87
T=852	110	0	1	2	87
T=853	109	1	0	3	87
T=854	109	1	0	3	87
T=855	109	1	0	2	88
T=856	109	1	0	2	88
T=857	109	1	0	2	88
T=858	109	1	0	2	88
T=859	109	1	0	2	88
T=860	109	0	1	2	88
T=861	108	1	0	3	88
T=862	108	1	0	3	88
T=863	108	1	0	2	89
T=864	108	1	0	2	89
T=865	108	1	0	2	89
T=866	108	1	0	2	89
T=867	108	1	0	2	89
T=868	108	0	1	2	89
T=869	107	1	0	3	89
T=870	107	1	0	3	89
T=871	107	1	0	3	89
T=872	107	1	0	3	89
T=873	107	1	0	3	89
T=874	107	0	1	3	89
T=875	106	1	0	4	89
T=876	106	1	0	4	89
T=877	106	1	0	4	89
T=878	106	1	0	4	89
T=879	106	1	0	4	89
T=880	106	1	0	4	89
T=881	106	1	0	4	89
T=882	106	0	1	4	89
T=883	105	1	0	4	90
T=884	105	1	0	4	90
T=885	105	1	0	4	90
T=886	105	1	0	3	91
T=887	105	1	0	3	91
T=888	105	1	0	3	91
T=889	105	1	0	3	91
T=890	105	0	1	2	92
T=891	104	1	0	3	92
T=892	104	1	0	3	92
T=893	104	1	0	3	92
T=894	104	1	0	2	93
T=895	104	1	0	2	93
T=896	104	1	0	2	93
T=897	104	1	0	2	93
T=898	104	0	1	2	93
T=899	103	1	0	3	93
T=900	103	1	0	3	93
T=901	103	1	0	3	93
T=902	103	1	0	3	93
T=903	103	1	0	3	93
T=904	103	1	0	3	93
T=905	103	1	0	3	93
T=906	103	0	1	3	93
T=907	102	1	0	4	93
T=908	102	1	0	3	94
T=909	102	1	0	3	94
T=910	102	1	0	3	94
T=911	102	1	0	3	94
T=912	102	1	0	3	94
T=913	102	1	0	3	94
T=914	102	0	1	3	94
T=915	101	1	0	4	94
T=916	101	1	0	3	95
T=917	101	1	0	3	95
T=918	101	1	0	3	95
T=919	101	1	0	3	95
T=920	101	0	1	3	95
T=921	100	1	0	4	95
T=922	100	1	0	4	95
T=923	100	1	0	4	95
T=924	100	1	0	3	96
T=925	100	1	0	3	96
T=926	100	0	1	3	96
T=927	99	1	0	4	96
T=928	99	1	0	4	96
T=929	99	1	0	3	97
T=930	99	1	0	3	97
T=931	99	1	0	3	97
T=932	99	1	0	2	98
T=933	99	1	0	2	98
T=934	99	0	1	2	98
T=935	98	1	0	2	99
T=936	98	1	0	2	99
T=937	98	1	0	2	99
T=938	98	1	0	2	99
T=939	98	1	0	2	99
T=940	98	1	0	1	100
T=941	98	1	0	1	100
T=942	98	0	1	1	100
T=943	97	1	0	2	100
T=944	97	1	0	2	100
T=945	97	1	0	2	100
T=946	97	1	0	2	100
T=947	97	1	0	2	100
T=948	97	0	1	2	100
T=949	96	1	0	3	100
T=950	96	1	0	3	100
T=951	96	1	0	3	100
T=952	96	1	0	3	100
T=953	96	1	0	3	100
T=954	96	1	0	3	100
T=955	96	1	0	3	100
T=956	96	1	0	3	100
T=957	96	1	0	2	101
T=958	96	1	0	2	101
T=959	96	1	0	2	101
T=960	96	1	0	1	102
T=961	96	1	0	1	102
T=962	96	1	0	1	102
T=963	96	0	1	1	102
T=964	95	1	0	2	102
T=965	95	1	0	2	102
T=966	95	1	0	2	102
T=967	95	1	0	2	102
T=968	95	1	0	1	103
T=969	95	1	0	1	103
T=970	95	1	0	1	103
T=971	95	0	1	1	103
T=972	94	1	0	2	103
T=973	94	1	0	2	103
T=974	94	1	0	2	103
T=975	94	1	0	2	103
T=976	94	1	0	2	103
T=977	94	1	0	2	103
T=978	94	1	0	2	103
T=979	94	0	1	2	103
T=980	93	1	0	3	103
T=981	93	1	0	3	103
T=982	93	1	0	3	103
T=983	93	1	0	3	103
T=984	93	1	0	3	103
T=985	93	1	0	3	103
T=986	93	1	0	3	103
T=987	93	0	1	3	103
T=988	92	1	0	4	103
T=989	92	1	0	4	103
T=990	92	1	0	4	103
T=991	92	1	0	4	103
T=992	92	1	0	4	103
T=993	92	1	0	4	103
T=994	92	1	0	4	103
T=995	92	1	0	4	103
T=996	92	1	0	4	103
T=997	92	1	0	3	104
T=998	92	1	0	3	104
T=999	92	1	0	3	104
